character_x,character_y,enemy_x,enemy_y,enemy_action,distance
404.937,288.988,760,540,Dance,434.83
404.944,288.974,740,540,Dance,418.661
404.946,288.967,740,560,Dance,430.952
404.952,288.953,760,560,Dance,446.682
404.957,288.943,760,540,Dance,434.839
404.962,288.931,740,540,Dance,418.672
404.966,288.924,740,560,Dance,430.964
404.975,288.903,760,560,Dance,446.695
404.979,288.894,760,540,Dance,434.85
404.984,288.881,740,540,Dance,418.684
404.988,288.874,740,560,Dance,430.979
404.993,288.862,760,560,Dance,446.705
404.997,288.853,760,540,Dance,434.859
405.003,288.84,740,540,Dance,418.694
405.006,288.833,740,560,Dance,430.99
405.012,288.819,760,560,Dance,446.716
405.017,288.807,760,540,Dance,434.868
405.026,288.787,740,540,Dance,418.707
405.03,288.779,740,560,Dance,431.006
405.035,288.768,760,560,Dance,446.73
405.038,288.76,760,540,Dance,434.879
405.044,288.747,740,540,Dance,418.717
405.048,288.738,740,560,Dance,431.017
405.056,288.72,760,560,Dance,446.742
405.059,288.713,760,540,Dance,434.889
405.066,288.697,740,540,Dance,418.729
405.07,288.687,740,560,Dance,431.032
405.077,288.673,760,560,Dance,446.754
405.086,288.652,760,540,Dance,434.902
405.094,288.634,740,540,Dance,418.744
405.102,288.615,740,560,Dance,431.053
405.116,288.585,760,560,Dance,446.776
405.123,288.569,760,540,Dance,434.92
405.126,288.561,740,540,Dance,418.763
405.133,288.546,740,560,Dance,431.072
405.137,288.537,760,560,Dance,446.789
405.144,288.519,760,540,Dance,434.931
405.148,288.511,740,540,Dance,418.775
405.157,288.492,740,560,Dance,431.088
405.161,288.482,760,560,Dance,446.803
405.168,288.466,760,540,Dance,434.943
405.173,288.456,740,540,Dance,418.789
405.18,288.44,740,560,Dance,431.103
405.183,288.432,760,560,Dance,446.816
405.189,288.418,760,540,Dance,434.953
405.193,288.409,740,540,Dance,418.8
405.199,288.397,740,560,Dance,431.115
405.202,288.389,760,560,Dance,446.827
405.209,288.373,760,540,Dance,434.963
405.213,288.364,740,540,Dance,418.811
405.22,288.349,740,560,Dance,431.129
405.223,288.341,760,560,Dance,446.839
405.23,288.325,760,540,Dance,434.973
405.234,288.318,740,540,Dance,418.823
405.242,288.3,740,560,Dance,431.143
405.246,288.29,760,560,Dance,446.852
405.253,288.275,760,540,Dance,434.984
405.257,288.264,740,540,Dance,418.836
405.267,288.242,740,560,Dance,431.16
405.271,288.232,760,560,Dance,446.867
405.278,288.216,760,540,Dance,434.997
405.282,288.208,740,540,Dance,418.85
405.288,288.196,740,560,Dance,431.173
405.294,288.181,760,560,Dance,446.88
405.297,288.173,760,540,Dance,435.006
405.304,288.159,740,540,Dance,418.862
405.308,288.15,740,560,Dance,431.186
405.314,288.137,760,560,Dance,446.892
405.317,288.129,760,540,Dance,435.016
405.327,288.107,740,540,Dance,418.875
405.333,288.093,740,560,Dance,431.202
405.338,288.081,760,560,Dance,446.906
405.345,288.067,760,540,Dance,435.03
405.348,288.059,740,540,Dance,418.887
405.355,288.044,740,560,Dance,431.216
405.358,288.036,760,560,Dance,446.918
405.364,288.023,760,540,Dance,435.039
405.371,288.006,740,540,Dance,418.9
405.374,288,740,560,Dance,431.229
405.381,287.984,760,560,Dance,446.931
405.385,287.974,760,540,Dance,435.05
405.393,287.957,740,540,Dance,418.912
405.397,287.948,740,560,Dance,431.244
405.404,287.933,760,560,Dance,446.944
405.407,287.926,760,540,Dance,435.061
405.413,287.912,740,540,Dance,418.923
405.418,287.9,740,560,Dance,431.258
405.425,287.885,760,560,Dance,446.957
405.428,287.878,760,540,Dance,435.071
405.434,287.863,740,540,Dance,418.936
405.438,287.856,740,560,Dance,431.271
405.444,287.842,760,560,Dance,446.968
405.447,287.834,760,540,Dance,435.081
405.454,287.819,740,540,Dance,418.947
405.457,287.811,740,560,Dance,431.284
405.464,287.797,760,560,Dance,446.979
405.468,287.786,760,540,Dance,435.091
405.475,287.772,740,540,Dance,418.959
405.48,287.76,740,560,Dance,431.298
405.487,287.745,760,560,Dance,446.993
405.491,287.734,760,540,Dance,435.103
405.497,287.721,740,540,Dance,418.971
405.502,287.711,740,560,Dance,431.313
405.511,287.69,760,560,Dance,447.007
405.515,287.681,760,540,Dance,435.115
405.522,287.665,740,540,Dance,418.985
405.525,287.658,740,560,Dance,431.328
405.532,287.643,760,560,Dance,447.019
405.536,287.634,760,540,Dance,435.125
405.542,287.619,740,540,Dance,418.997
405.546,287.611,740,560,Dance,431.342
405.552,287.597,760,560,Dance,447.031
405.555,287.59,760,540,Dance,435.135
405.563,287.571,740,540,Dance,419.009
405.567,287.562,740,560,Dance,431.356
405.574,287.547,760,560,Dance,447.044
405.584,287.524,760,540,Dance,435.149
405.605,287.478,740,540,Dance,419.032
405.61,287.465,740,560,Dance,431.384
405.617,287.45,760,560,Dance,447.069
405.621,287.441,760,540,Dance,435.167
405.625,287.431,740,540,Dance,419.044
405.629,287.423,740,560,Dance,431.396
405.633,287.414,760,560,Dance,447.079
405.639,287.4,760,540,Dance,435.177
405.642,287.392,740,540,Dance,419.054
405.651,287.372,740,560,Dance,431.411
405.655,287.363,760,560,Dance,447.092
405.663,287.346,760,540,Dance,435.189
405.666,287.337,740,540,Dance,419.067
405.674,287.319,740,560,Dance,431.426
405.679,287.31,760,560,Dance,447.106
405.686,287.294,760,540,Dance,435.2
405.689,287.286,740,540,Dance,419.08
405.695,287.272,740,560,Dance,431.44
405.699,287.264,760,560,Dance,447.118
405.706,287.248,760,540,Dance,435.21
405.709,287.241,740,540,Dance,419.092
405.716,287.226,740,560,Dance,431.453
405.719,287.217,760,560,Dance,447.13
405.725,287.204,760,540,Dance,435.22
405.729,287.195,740,540,Dance,419.103
405.751,287.146,740,560,Dance,431.476
405.76,287.125,760,560,Dance,447.154
405.767,287.109,760,540,Dance,435.241
405.774,287.095,740,540,Dance,419.128
405.778,287.084,740,560,Dance,431.494
405.783,287.073,760,560,Dance,447.168
405.787,287.065,760,540,Dance,435.251
405.792,287.052,740,540,Dance,419.139
405.796,287.043,740,560,Dance,431.506
405.802,287.029,760,560,Dance,447.179
405.806,287.021,760,540,Dance,435.261
405.814,287.002,740,540,Dance,419.152
405.825,286.978,740,560,Dance,431.525
405.832,286.961,760,560,Dance,447.197
405.837,286.95,760,540,Dance,435.276
405.843,286.936,740,540,Dance,419.168
405.847,286.928,740,560,Dance,431.54
405.855,286.911,760,560,Dance,447.21
405.859,286.901,760,540,Dance,435.287
405.865,286.886,740,540,Dance,419.181
405.869,286.879,740,560,Dance,431.554
405.874,286.866,760,560,Dance,447.222
405.879,286.855,760,540,Dance,435.298
405.885,286.841,740,540,Dance,419.192
405.904,286.799,740,560,Dance,431.578
405.913,286.778,760,560,Dance,447.245
405.917,286.769,760,540,Dance,435.317
405.923,286.755,740,540,Dance,419.214
405.927,286.746,740,560,Dance,431.593
405.934,286.73,760,560,Dance,447.257
405.938,286.722,760,540,Dance,435.327
405.944,286.708,740,540,Dance,419.226
405.947,286.701,740,560,Dance,431.606
405.967,286.655,760,560,Dance,447.277
405.971,286.646,760,540,Dance,435.344
406.034,286.504,740,540,Dance,419.278
406.046,286.476,740,560,Dance,431.672
406.061,286.442,760,560,Dance,447.333
406.065,286.432,760,540,Dance,435.392
406.074,286.412,740,540,Dance,419.301
406.079,286.4,740,560,Dance,431.694
406.088,286.38,760,560,Dance,447.35
406.096,286.362,760,540,Dance,435.408
406.105,286.341,740,540,Dance,419.319
406.109,286.332,740,560,Dance,431.714
406.116,286.316,760,560,Dance,447.366
406.122,286.303,760,540,Dance,435.421
406.13,286.286,740,540,Dance,419.333
406.134,286.275,740,560,Dance,431.731
406.143,286.256,760,560,Dance,447.382
406.147,286.246,760,540,Dance,435.434
406.156,286.225,740,540,Dance,419.349
406.161,286.215,740,560,Dance,431.749
406.166,286.203,760,560,Dance,447.396
406.171,286.192,760,540,Dance,435.446
406.175,286.183,740,540,Dance,419.359
406.181,286.168,740,560,Dance,431.762
406.185,286.159,760,560,Dance,447.408
406.193,286.143,760,540,Dance,435.458
406.196,286.134,740,540,Dance,419.372
406.203,286.119,740,560,Dance,431.777
406.207,286.11,760,560,Dance,447.421
406.213,286.096,760,540,Dance,435.468
406.217,286.088,740,540,Dance,419.384
406.223,286.073,740,560,Dance,431.79
406.227,286.065,760,560,Dance,447.433
406.233,286.05,760,540,Dance,435.479
406.237,286.042,740,540,Dance,419.396
406.244,286.026,740,560,Dance,431.804
406.247,286.019,760,560,Dance,447.445
406.255,286,760,540,Dance,435.49
406.259,285.992,740,540,Dance,419.408
406.267,285.972,740,560,Dance,431.82
406.272,285.962,760,560,Dance,447.46
406.279,285.947,760,540,Dance,435.502
406.282,285.939,740,540,Dance,419.422
406.289,285.924,740,560,Dance,431.835
406.292,285.916,760,560,Dance,447.472
406.299,285.901,760,540,Dance,435.512
406.302,285.893,740,540,Dance,419.434
406.31,285.875,740,560,Dance,431.849
406.314,285.867,760,560,Dance,447.485
406.32,285.852,760,540,Dance,435.523
406.324,285.844,740,540,Dance,419.446
406.334,285.821,740,560,Dance,431.865
406.337,285.813,760,560,Dance,447.499
406.347,285.791,760,540,Dance,435.537
406.35,285.784,740,540,Dance,419.462
406.357,285.768,740,560,Dance,431.88
406.367,285.746,760,560,Dance,447.517
406.381,285.713,760,540,Dance,435.555
406.392,285.688,740,540,Dance,419.486
406.396,285.68,740,560,Dance,431.906
406.406,285.657,760,560,Dance,447.541
406.41,285.648,760,540,Dance,435.569
406.417,285.633,740,540,Dance,419.5
406.42,285.624,740,560,Dance,431.923
406.428,285.607,760,560,Dance,447.554
406.432,285.599,760,540,Dance,435.581
406.44,285.579,740,540,Dance,419.514
406.444,285.57,740,560,Dance,431.939
406.45,285.556,760,560,Dance,447.568
406.454,285.548,760,540,Dance,435.592
406.462,285.53,740,540,Dance,419.527
406.466,285.521,740,560,Dance,431.953
406.472,285.506,760,560,Dance,447.581
406.478,285.494,760,540,Dance,435.604
406.486,285.476,740,540,Dance,419.541
406.491,285.465,740,560,Dance,431.97
406.5,285.444,760,560,Dance,447.598
406.504,285.433,760,540,Dance,435.618
406.513,285.414,740,540,Dance,419.557
406.518,285.401,740,560,Dance,431.989
406.543,285.345,760,560,Dance,447.624
406.55,285.329,760,540,Dance,435.642
406.559,285.31,740,540,Dance,419.583
406.562,285.301,740,560,Dance,432.019
406.569,285.286,760,560,Dance,447.64
406.573,285.277,760,540,Dance,435.654
406.58,285.262,740,540,Dance,419.596
406.585,285.249,740,560,Dance,432.034
406.596,285.225,760,560,Dance,447.656
406.614,285.183,760,540,Dance,435.676
406.628,285.153,740,540,Dance,419.624
406.638,285.128,740,560,Dance,432.07
406.65,285.102,760,560,Dance,447.689
406.656,285.089,760,540,Dance,435.697
406.663,285.073,740,540,Dance,419.645
406.668,285.06,740,560,Dance,432.09
406.677,285.04,760,560,Dance,447.705
406.682,285.029,760,540,Dance,435.711
406.702,284.982,740,540,Dance,419.668
406.711,284.963,740,560,Dance,432.119
406.715,284.953,760,560,Dance,447.729
406.724,284.933,760,540,Dance,435.733
406.728,284.924,740,540,Dance,419.683
406.735,284.908,740,560,Dance,432.136
406.739,284.899,760,560,Dance,447.743
406.749,284.875,760,540,Dance,435.746
406.754,284.865,740,540,Dance,419.699
406.764,284.841,740,560,Dance,432.156
406.768,284.832,760,560,Dance,447.761
406.777,284.812,760,540,Dance,435.761
406.782,284.801,740,540,Dance,419.715
406.792,284.779,740,560,Dance,432.174
406.795,284.771,760,560,Dance,447.778
406.804,284.75,760,540,Dance,435.775
406.809,284.738,740,540,Dance,419.731
406.818,284.72,740,560,Dance,432.192
406.822,284.71,760,560,Dance,447.794
406.829,284.693,760,540,Dance,435.788
406.833,284.685,740,540,Dance,419.745
406.842,284.664,740,560,Dance,432.209
406.848,284.651,760,560,Dance,447.81
406.856,284.633,760,540,Dance,435.802
406.86,284.623,740,540,Dance,419.762
406.869,284.602,740,560,Dance,432.227
406.886,284.564,760,560,Dance,447.833
406.897,284.539,760,540,Dance,435.824
406.901,284.53,740,540,Dance,419.786
406.909,284.512,740,560,Dance,432.254
406.913,284.502,760,560,Dance,447.85
406.921,284.484,760,540,Dance,435.836
406.925,284.475,740,540,Dance,419.8
406.933,284.456,740,560,Dance,432.271
406.94,284.439,760,560,Dance,447.867
406.948,284.423,760,540,Dance,435.85
406.955,284.406,740,540,Dance,419.818
406.962,284.39,740,560,Dance,432.291
406.966,284.381,760,560,Dance,447.882
406.974,284.362,760,540,Dance,435.864
406.978,284.354,740,540,Dance,419.832
406.985,284.337,740,560,Dance,432.306
406.989,284.329,760,560,Dance,447.897
406.996,284.313,760,540,Dance,435.876
407,284.304,740,540,Dance,419.845
407.008,284.286,740,560,Dance,432.322
407.014,284.272,760,560,Dance,447.912
407.019,284.26,760,540,Dance,435.888
407.024,284.25,740,540,Dance,419.859
407.029,284.237,740,560,Dance,432.337
407.034,284.226,760,560,Dance,447.924
407.041,284.211,760,540,Dance,435.9
407.045,284.202,740,540,Dance,419.872
407.052,284.184,740,560,Dance,432.352
407.056,284.175,760,560,Dance,447.938
407.063,284.16,760,540,Dance,435.911
407.067,284.151,740,540,Dance,419.885
407.074,284.133,740,560,Dance,432.368
407.082,284.116,760,560,Dance,447.954
407.09,284.098,760,540,Dance,435.926
407.094,284.088,740,540,Dance,419.901
407.104,284.065,740,560,Dance,432.388
407.108,284.056,760,560,Dance,447.971
407.118,284.035,760,540,Dance,435.941
407.121,284.027,740,540,Dance,419.917
407.128,284.011,740,560,Dance,432.405
407.132,284.003,760,560,Dance,447.985
407.139,283.986,760,540,Dance,435.952
407.143,283.978,740,540,Dance,419.93
407.152,283.956,740,560,Dance,432.421
407.165,283.926,760,560,Dance,448.006
407.175,283.905,760,540,Dance,435.971
407.178,283.896,740,540,Dance,419.952
407.202,283.843,740,560,Dance,432.455
407.212,283.82,760,560,Dance,448.034
407.215,283.811,760,540,Dance,435.993
407.224,283.791,740,540,Dance,419.979
407.228,283.783,740,560,Dance,432.473
407.239,283.758,760,560,Dance,448.051
407.242,283.75,760,540,Dance,436.007
407.25,283.733,740,540,Dance,419.995
407.254,283.724,740,560,Dance,432.491
407.263,283.704,760,560,Dance,448.066
407.267,283.694,760,540,Dance,436.02
407.277,283.67,740,540,Dance,420.011
407.282,283.66,740,560,Dance,432.51
407.29,283.641,760,560,Dance,448.083
407.294,283.632,760,540,Dance,436.035
407.301,283.616,740,540,Dance,420.025
407.305,283.607,740,560,Dance,432.526
407.314,283.587,760,560,Dance,448.098
407.318,283.578,760,540,Dance,436.047
407.325,283.56,740,540,Dance,420.04
407.33,283.549,740,560,Dance,432.544
407.339,283.528,760,560,Dance,448.114
407.343,283.519,760,540,Dance,436.061
407.351,283.501,740,540,Dance,420.056
407.356,283.49,740,560,Dance,432.562
407.365,283.471,760,560,Dance,448.13
407.369,283.46,760,540,Dance,436.075
407.377,283.443,740,540,Dance,420.071
407.382,283.43,740,560,Dance,432.58
407.391,283.411,760,560,Dance,448.146
407.395,283.402,760,540,Dance,436.088
407.404,283.381,740,540,Dance,420.088
407.408,283.371,740,560,Dance,432.598
407.417,283.352,760,560,Dance,448.162
407.421,283.343,760,540,Dance,436.102
407.434,283.312,740,540,Dance,420.106
407.447,283.282,740,560,Dance,432.625
407.457,283.258,760,560,Dance,448.188
407.468,283.234,760,540,Dance,436.128
407.473,283.224,740,540,Dance,420.129
407.482,283.203,740,560,Dance,432.649
407.486,283.192,760,560,Dance,448.206
407.496,283.17,760,540,Dance,436.143
407.5,283.16,740,540,Dance,420.146
407.51,283.138,740,560,Dance,432.669
407.515,283.126,760,560,Dance,448.224
407.526,283.102,760,540,Dance,436.159
407.531,283.089,740,540,Dance,420.165
407.541,283.066,740,560,Dance,432.69
407.546,283.056,760,560,Dance,448.243
407.557,283.032,760,540,Dance,436.176
407.563,283.016,740,540,Dance,420.184
407.568,283.006,740,560,Dance,432.709
407.575,282.989,760,560,Dance,448.262
407.579,282.979,760,540,Dance,436.188
407.588,282.959,740,540,Dance,420.2
407.593,282.948,740,560,Dance,432.726
407.604,282.922,760,560,Dance,448.28
407.609,282.912,760,540,Dance,436.204
407.622,282.883,740,540,Dance,420.22
407.626,282.872,740,560,Dance,432.749
407.639,282.844,760,560,Dance,448.301
407.645,282.83,760,540,Dance,436.223
407.653,282.811,740,540,Dance,420.239
407.658,282.799,740,560,Dance,432.772
407.667,282.779,760,560,Dance,448.319
407.671,282.769,760,540,Dance,436.238
407.679,282.751,740,540,Dance,420.255
407.683,282.742,740,560,Dance,432.789
407.693,282.718,760,560,Dance,448.336
407.698,282.708,760,540,Dance,436.252
407.708,282.685,740,540,Dance,420.273
407.712,282.675,740,560,Dance,432.81
407.721,282.655,760,560,Dance,448.353
407.737,282.618,760,540,Dance,436.273
407.752,282.583,740,540,Dance,420.3
407.768,282.547,740,560,Dance,432.849
407.777,282.526,760,560,Dance,448.389
407.781,282.517,760,540,Dance,436.298
407.789,282.498,740,540,Dance,420.323
407.793,282.489,740,560,Dance,432.866
407.802,282.469,760,560,Dance,448.405
407.806,282.46,760,540,Dance,436.311
407.813,282.445,740,540,Dance,420.337
407.817,282.435,740,560,Dance,432.883
407.824,282.419,760,560,Dance,448.418
407.828,282.41,760,540,Dance,436.323
407.837,282.39,740,540,Dance,420.352
407.841,282.38,740,560,Dance,432.9
407.849,282.363,760,560,Dance,448.434
407.853,282.353,760,540,Dance,436.336
407.863,282.33,740,540,Dance,420.368
407.867,282.32,740,560,Dance,432.918
407.876,282.3,760,560,Dance,448.451
407.88,282.292,760,540,Dance,436.351
407.887,282.275,740,540,Dance,420.382
407.891,282.265,740,560,Dance,432.935
407.899,282.247,760,560,Dance,448.466
407.903,282.237,760,540,Dance,436.364
407.91,282.221,740,540,Dance,420.397
407.914,282.212,740,560,Dance,432.951
407.922,282.195,760,560,Dance,448.48
407.928,282.181,760,540,Dance,436.378
407.947,282.138,740,540,Dance,420.419
407.956,282.117,740,560,Dance,432.981
407.96,282.107,760,560,Dance,448.505
407.969,282.087,760,540,Dance,436.4
407.973,282.077,740,540,Dance,420.436
407.983,282.055,740,560,Dance,433
407.987,282.046,760,560,Dance,448.522
407.994,282.029,760,540,Dance,436.414
407.999,282.018,740,540,Dance,420.451
408.007,281.999,740,560,Dance,433.017
408.013,281.987,760,560,Dance,448.538
408.025,281.959,760,540,Dance,436.431
408.033,281.941,740,540,Dance,420.472
408.041,281.921,740,560,Dance,433.041
408.05,281.901,760,560,Dance,448.562
408.054,281.891,760,540,Dance,436.447
408.062,281.874,740,540,Dance,420.49
408.066,281.863,740,560,Dance,433.059
408.075,281.844,760,560,Dance,448.578
408.08,281.833,760,540,Dance,436.461
408.09,281.809,740,540,Dance,420.508
408.095,281.799,740,560,Dance,433.079
408.103,281.78,760,560,Dance,448.595
408.107,281.771,760,540,Dance,436.476
408.131,281.716,740,540,Dance,420.533
408.142,281.69,740,560,Dance,433.112
408.149,281.673,760,560,Dance,448.625
408.153,281.665,760,540,Dance,436.501
408.162,281.645,740,540,Dance,420.552
408.166,281.635,740,560,Dance,433.129
408.175,281.614,760,560,Dance,448.642
408.179,281.606,760,540,Dance,436.515
408.187,281.587,740,540,Dance,420.568
408.19,281.579,740,560,Dance,433.147
408.198,281.562,760,560,Dance,448.656
408.202,281.553,760,540,Dance,436.528
408.21,281.535,740,540,Dance,420.582
408.214,281.526,740,560,Dance,433.163
408.222,281.507,760,560,Dance,448.672
408.226,281.499,760,540,Dance,436.541
408.235,281.477,740,540,Dance,420.597
408.24,281.465,740,560,Dance,433.182
408.248,281.446,760,560,Dance,448.689
408.252,281.437,760,540,Dance,436.556
408.26,281.419,740,540,Dance,420.613
408.264,281.41,740,560,Dance,433.199
408.272,281.392,760,560,Dance,448.704
408.276,281.384,760,540,Dance,436.569
